Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,CMS,0,0,0,0,15420000000.0,27570000000.0,23.42,20.2,3.11,2.24,3.24,4.01,13.56,9.56,18.22,3.29,14.22,6870000000.0,24.36,2.9,2400000000.0,2029999999.9999998,657000000.0,2.32,,153000000.0,0.54,11780000000.0,245.76,0.94,16.78,1700000000.0,-631630000.0,0.26,54.66,51.54,2330000.0,283740000.0,281470000.0,0.58,94.31,8369999.999999999,3.38,3.38,8430000.0
0,0,AKAM,0,0,0,0,12200000000.0,11760000000.0,42.31,16.15,1.16,4.5,3.8,4.33,16.32,10.99,15.94,5.35,9.1,2710000000.0,16.22,8.3,1760000000.0,720350000.0,298370000.0,1.76,241.6,1890000000.0,11.59,1560000000.0,48.89,2.09,19.59,1010000000.0,581700000.0,0.18,71.22,67.65,1280000.0,163860000.0,158940000.0,3.12,90.79,7110000.0,6.59,,6610000.0
0,0,AEP,0,0,0,0,41020000000.0,66530000000.0,21.32,18.85,3.43,2.53,2.16,4.11,13.42,11.88,17.77,2.69,10.32,16200000000.0,32.87,-0.2,6180000000.0,4960000000.0,1920000000.0,3.9,-9.3,393200000.0,0.8,25550000000.0,133.55,0.48,38.58,5220000000.0,-2700000000.0,0.17,82.55,77.07,2840000.0,493290000.0,493120000.0,0.02,75.93,8600000.0,3.12,1.74,9580000.0
0,0,YUM,0,0,0,0,30520000000.0,40390000000.0,21.23,23.38,1.66,5.36,,7.1,21.27,27.11,30.98,23.33,,5690000000.0,17.67,-1.2,2660000000.0,1900000000.0,1540000000.0,4.69,-23.4,313000000.0,1.02,10070000000.0,,0.93,-25.9,1180000000.0,669250000.0,0.4,97.52,92.14,1840000.0,306410000.0,305900000.0,0.14,76.88,5820000.0,2.92,1.78,5530000.0
0,0,HES,0,0,0,0,19110000000.0,24330000000.0,,55.33,4.16,3.11,1.91,3.95,9.43,-4.58,10.48,1.81,-0.99,6150000000.0,20.63,-1.5,4380000000.0,2580000000.0,-328000000.0,-1.1,,2690000000.0,8.89,6670000000.0,61.3,2.02,33.04,1940000000.0,-111250000.0,2.19,58.67,56.94,3760000.0,303030000.0,251710000.0,11.8,92.43,16640000.0,4.71,6.32,18000000.0
0,0,EIX,0,0,0,0,20770000000.0,39190000000.0,,13.51,2.83,1.64,1.99,3.1,9.95,-3.34,17.34,2.51,-3.55,12660000000.0,38.83,-6.6,4450000000.0,3940000000.0,-457000000.0,-1.3,,144000000.0,0.44,15430000000.0,121.96,0.62,32.1,3180000000.0,-1890000000.0,-0.18,62.72,61.31,2720000.0,325810000.0,325530000.0,0.06,89.75,5370000.0,1.8,1.78,4850000.0
0,0,PNW,0,0,0,0,10540000000.0,15950000000.0,20.68,18.52,4.27,2.86,2.02,4.32,10.82,13.84,22.31,2.97,10.12,3690000000.0,32.92,-0.4,,1470000000.0,511050000.0,4.54,20.6,5770000.0,0.05,5210000000.0,97.49,0.56,46.59,1280000000.0,81690000.0,0.14,94.15,87.86,1090000.0,112270000.0,111690000.0,0.37,87.38,3830000.0,3.9,,4810000.0
0,0,PETM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CCE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,URBN,0,0,0,0,3480000000.0,2880000000.0,12.35,11.83,1.08,0.88,2.38,0.73,5.74,7.54,9.74,11.69,21.36,3950000000.0,36.48,3.7,1350000000.0,501150000.0,298000000.0,2.72,6456.4,637490000.0,6.16,,,3.11,14.1,446620000.0,252580000.0,0.46,29.81,34.47,2650000.0,103560000.0,76480000.0,37.72,81.01,10010000.0,3.36,13.6,12280000.0
0,0,TE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TMO,0,0,0,0,111090000000.0,127340000000.0,38.46,20.62,2.09,4.56,4.06,5.23,20.68,12.06,15.97,4.31,11.09,24360000000.0,60.59,7.6,10870000000.0,6160000000.0,2940000000.0,7.24,70.1,2100000000.0,5.27,19120000000.0,69.31,1.73,68.6,4540000000.0,3230000000.0,1.3,261.86,242.79,1570000.0,399000000.0,398170000.0,0.19,90.92,2820000.0,1.88,0.7,3280000.0
0,0,V,0,0,0,0,346590000000.0,356830000000.0,33.93,25.61,1.88,16.31,12.13,16.79,25.0,50.61,65.68,12.57,31.87,21250000000.0,9.55,13.2,19920000000.0,14270000000.0,10380000000.0,4.65,18.0,11750000000.0,5.35,16629999999.999998,48.78,1.5,13.01,13190000000.0,11000000000.0,0.88,151.4,142.03,8840000.0,1750000000.0,1740000000.0,0.1,94.94,30940000.0,3.56,1.76,27980000.0
0,0,BHI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.06,78440000.0,,,,,,,,
0,0,UPS,0,0,0,0,98030000000.0,116110000000.0,20.68,13.83,1.67,1.36,32.41,1.62,15.15,6.67,7.59,7.14,235.95,71860000000.0,82.98,4.6,34140000000.0,7660000000.0,4790000000.0,5.51,-58.7,5040000000.0,5.85,22780000000.0,749.98,1.15,3.52,12710000000.0,2470000000.0,1.41,110.31,108.03,3310000.0,696630000.0,696600000.0,0.01,70.23,11910000.0,3.75,1.71,11700000.0
0,0,DNB,0,0,0,0,,,0.0,,,,,,,,,,,,,,1170000000.0,,,,,,,,,,,,,,144.95,143.1509,,,,,,,,,
0,0,VPRT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BAX,0,0,0,0,40720000000.0,43010000000.0,26.74,21.41,2.28,3.66,5.24,3.87,16.64,14.6,16.26,6.9,19.25,11130000000.0,20.84,2.4,4830000000.0,2580000000.0,1630000000.0,2.98,,1830000000.0,3.57,3480000000.0,44.49,2.09,15.19,2100000000.0,1010000000.0,1.16,76.84,70.65,3050000.0,511120000.0,483800000.0,0.13,88.19,6230000.0,1.87,,4540000.0
0,0,FDX,0,0,0,0,49870000000.0,65030000000.0,14.09,11.36,1.35,0.72,2.51,0.94,7.4,5.25,7.94,6.46,18.75,69200000000.0,263.62,2.9,17790000000.0,8790000000.0,3630000000.0,13.59,-64.4,2870000000.0,11.02,18420000000.0,92.57,1.46,76.35,6830000000.0,1380000000.0,1.71,179.56,196.91,2069999.9999999998,260579999.99999997,240120000.0,5.9,72.77,3660000.0,2.0,1.5,3630000.0
0,0,FHN,0,0,0,0,4670000000.0,3680000000.0,8.91,9.07,1.52,2.42,1.07,1.9,,28.24,44.48,1.35,11.88,1930000000.0,5.95,8.8,1930000000.0,,538840000.0,1.65,,3840000000.0,12.07,2440000000.0,,,13.79,234300000.0,,1.4,14.86,15.29,3080000.0,317430000.0,312970000.0,1.31,90.58,19430000.0,8.01,6.21,19420000.0
0,0,PCG,0,0,0,0,10380000000.0,30810000000.0,,4.65,1.22,0.62,0.81,1.84,5.93,-40.88,12.91,1.87,-42.32,16760000000.000002,32.42,-0.3,5110000000.0,5200000000.0,-6850000000.0,-13.25,,1670000000.0,3.16,22010000000.0,170.54,0.22,24.31,4750000000.0,9640000000.0,-0.75,18.56,26.96,24660000.0,527559999.99999994,526400000.0,0.21,92.9,19180000.0,1.88,3.72,15470000.0
0,0,VALE,0,0,0,0,69790000000.0,68640000000.0,19.88,8.75,0.73,,1.66,,,19.08,0.0,8.97,16.21,,,25.6,53280000000.0,,,0.69,471.9,,,,38.91,1.68,8.33,,,0.06,12.87,13.69,35500000.0,5160000000.0,3000000000.0,0.07,20.41,51080000.0,1.95,,47240000.0
0,0,C,0,0,0,0,154640000000.0,11490000000.0,9.88,7.75,0.51,2.36,0.88,0.17,,27.55,35.79,0.96,9.07,65500000000.0,26.27,-3.4,65500000000.0,,16680000000.0,6.69,,675400000000.0,287.22,494050000000.0,,,75.05,36950000000.0,,1.77,63.55,63.35,16790000.0,2340000000.0,2350000000.0,0.17,80.01,15870000.0,1.05,0.68,17360000.0
0,0,EQR,0,0,0,0,29000000000.0,37600000000.0,42.67,52.84,21.73,11.25,2.75,14.58,22.8,25.5,33.33,2.62,6.34,2580000000.0,7.01,3.5,1700000000.0,1650000000.0,654440000.0,1.77,-6.6,49440000.0,0.13,8830000000.0,81.92,0.09,27.44,1360000000.0,1110000000.0,0.59,74.3,69.58,1540000.0,369930000.0,364330000.0,1.88,93.86,4860000.0,2.97,,4320000.0
0,0,LIFE,0,0,0,0,18770000.0,-16079999.999999998,,-0.47,,,0.49,,0.5,0.0,0.0,-28.87,-70.51,,,,,-32070000.0,-34520000.0,-1.152,,49550000.0,1.42,16030000.000000002,47.64,4.69,1.1,-31060000.0,-17670000.0,2.02,0.493,0.5719,34770000.0,34770000.0,26730000.0,87.73,0.0,2.68,2.68,,
0,0,IRM,0,0,0,0,10400000000.0,18460000000.0,28.65,29.04,-33.21,2.46,5.52,4.37,12.81,8.6,18.84,4.36,17.35,4230000000.0000005,14.78,7.1,2430000000.0,1440000000.0,375780000.0,1.27,595.9,165480000.0,0.58,8140000000.000001,416.32,0.83,6.58,935550000.0,516090000.00000006,0.79,35.28,34.14,2150000.0,286370000.0,283530000.0,0.93,91.25,33760000.0,13.1,16.41,28340000.0
0,0,STT,0,0,0,0,26180000000.0,-25700000000.0,10.8,9.12,1.68,2.19,1.25,-2.15,,21.72,29.92,1.08,11.03,11970000000.0,32.17,4.6,11970000000.0,,2410000000.0,6.4,18.6,87370000000.0,230.72,32009999999.999996,,,55.53,10460000000.0,,1.64,69.42,71.28,2680000.0,378660000.0,358440000.0,0.34,89.46,4400000.0,1.52,,4820000.0
0,0,FFIV,0,0,0,0,9980000000.0,8810000000.0,20.8,14.95,2.18,4.57,7.15,4.04,13.03,22.74,28.67,14.52,37.64,2180000000.0,35.91,3.9,1800000000.0,676460000.0,496160000.0,8.07,48.0,1130000000.0,19.05,,,1.55,23.46,768970000.0,528490000.0,0.74,160.59,167.89,59440000.0,59440000.0,59290000.0,0.5,105.45,4690000.0,6.58,8.76,4790000.0
0,0,HBAN,0,0,0,0,14080000000.0,22930000000.0,11.17,9.37,1.23,3.3,1.42,5.38,,32.66,41.57,1.31,12.71,4260000000.0,3.94,5.4,4260000000.0,,1320000000.0,1.2,-22.7,3040000000.0,2.9,10830000000.0,,,9.46,1730000000.0,,1.48,13.61,13.75,14250000.0,1050000000.0,1040000000.0,0.93,80.26,31690000.0,2.2,3.43,22160000.0
0,0,CF,0,0,0,0,9690000000.0,16480000000.0,35.13,14.82,0.3,2.19,3.28,3.72,10.23,6.55,16.32,3.46,6.89,4430000000.0,19.04,3.0,,1610000000.0,290000000.0,1.24,-89.5,682000000.0,3.06,4700000000.0,81.97,1.81,13.27,1500000000.0,952250000.0,0.66,41.9,45.09,2800000.0,222400000.0,221860000.0,6.01,18.52,8170000.0,2.59,4.43,7820000.0
0,0,KMX,0,0,0,0,12180000000.0,26220000000.0,15.18,13.19,1.02,0.64,3.63,1.37,19.12,4.4,6.21,4.11,25.25,19150000000.0,109.74,6.2,,1370000000.0,842410000.0,4.79,57.6,46940000.0,0.28,14200000000.0,423.13,2.45,20.04,162970000.0,602890000.0,1.11,62.5,64.67,2040000.0,167480000.0,155060000.0,0.54,105.94,17600000.0,10.5,11.03,14740000.0
0,0,NBR,0,0,0,0,1410000000.0,4950000000.0,,-10.1,-0.11,0.46,0.52,1.62,6.51,-20.96,-3.54,-0.83,-18.99,3060000000.0,9.14,10.4,1080000000.0,760320000.0,-651510000.0,-1.994,,481800000.0,1.34,3590000000.0,113.67,1.91,7.57,325770000.0,141040000.0,2.88,3.4215,3.892,12050000.0,358790000.0,335150000.0,6.96,88.37,42660000.0,3.69,11.93,52340000.0
0,0,DRI,0,0,0,0,14670000000.0,15260000000.0,22.07,18.44,1.59,1.74,6.34,1.81,13.08,8.08,10.23,9.65,30.86,8420000000.0,68.07,5.5,1750000000.0,1170000000.0,685300000.0,5.41,2.7,302900000.0,2.46,927400000.0,40.05,0.48,18.83,1180000000.0,483140000.0,0.76,113.01,108.98,1240000.0,122980000.0,122750000.0,0.19,92.95,6530000.0,6.16,5.91,6590000.0
0,0,EXC,0,0,0,0,48130000000.0,85880000000.0,23.97,15.8,5.34,1.34,1.56,2.39,9.16,5.59,12.67,2.41,6.39,35980000000.0,37.21,5.1,10150000000.0,9380000000.0,2009999999.9999998,2.07,-91.9,1350000000.0,1.39,36530000000.0,110.46,1.17,31.77,8640000000.0,260120000.0,0.35,49.25,46.21,5360000.0,969950000.0,968110000.0,0.24,81.63,16780000.0,3.19,1.73,15220000.0
0,0,MCD,0,0,0,0,145300000000.0,176170000000.0,25.18,21.62,4.55,6.91,,8.38,17.51,28.18,40.8,16.1,,21030000000.0,27.02,-3.3,10790000000.0,10060000000.0,5920000000.0,7.54,102.6,866000000.0,1.13,31090000000.0,,1.36,-8.16,6970000000.0,3370000000.0,0.33,184.27,178.96,3570000.0,765320000.0,764870000.0,0.06,69.93,6250000.0,1.9,0.8,4840000.0
0,0,TGT,0,0,0,0,42300000000.0,53680000000.0,14.86,13.17,1.4,0.56,3.75,0.71,8.01,3.9,5.61,6.48,25.54,75360000000.0,142.56,-0.0,22060000000.0,6700000000.0,2930000000.0,5.51,-26.6,1560000000.0,3.01,13450000000.0,119.04,0.83,21.82,5970000000.0,1550000000.0,1.05,76.51,75.82,5070000.0,516330000.00000006,515360000.0,0.14,85.87,28630000.0,4.95,5.89,24500000.0
0,0,JNPR,0,0,0,0,9530000000.0,8029999999.999999,17.09,13.67,1.17,2.05,1.96,1.73,10.11,12.2,12.56,3.8,11.93,4650000000.0,13.32,-4.7,2740000000.0,794500000.0,566900000.0,1.6,,3570000000.0,10.26,2200000000.0,45.59,2.49,13.92,861100000.0,455840000.0,0.22,26.7,27.73,3610000.0,348740000.0,344190000.0,1.37,93.68,17570000.0,4.7,6.67,17620000.0
0,0,LO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,INTU,0,0,0,0,67560000000.0,66879999999.99999,54.83,35.19,2.73,10.84,24.16,10.73,37.59,20.1,25.04,19.07,63.39,6230000000.0,24.16,12.2,5000000000.0,1780000000.0,1250000000.0,4.76,3.3,1330000000.0,5.14,413000000.0,14.77,1.32,10.79,2140000000.0000002,946000000.0,1.04,252.69,220.89,1520000.0,259070000.0,249130000.0,4.05,90.05,2710000.0,1.59,1.22,2940000.0
0,0,CSX,0,0,0,0,61460000000.0,74360000000.0,19.69,15.92,1.54,5.02,4.92,6.07,12.06,27.01,39.47,8.34,24.24,12250000000.0,14.29,9.8,6170000000.0,6170000000.0,3310000000.0,3.84,-79.6,1110000000.0,1.36,14760000000.0,117.31,1.34,15.35,4640000000.0,2320000000.0,1.35,73.29,69.68,5050000.0,812690000.0,814680000.0,0.22,78.68,14270000.0,2.76,1.85,13670000.0
0,0,ROP,0,0,0,0,35620000000.0,40370000000.0,37.99,26.51,9.43,6.86,4.59,7.78,22.9,18.19,26.9,5.9,12.94,5190000000.0,50.3,12.2,3280000000.0,1760000000.0,944400000.0,9.05,-42.1,364400000.0,3.52,4940000000.0,63.86,1.11,74.84,1430000000.0,1270000000.0,1.1,327.85,294.98,103610000.0,103610000.0,103000000.0,2.26,94.82,1420000.0,3.48,1.9,1430000.0
0,0,GRPN,0,0,0,0,2020000000.0,1420000000.0,,14.2,0.78,0.77,5.3,0.54,9.42,-0.42,3.38,3.35,0.63,2640000000.0,4.65,-8.4,1320000000.0,150990000.0,-11080000.0,-0.02,-3.1,841020000.0,1.48,231360000.0,60.47,1.04,0.67,190860000.0,15210000.0,1.2,3.4173,3.3928,5920000.0,570310000.0,389430000.0,23.55,64.67,21570000.0,3.63,6.03,25650000.0
0,0,COF,0,0,0,0,40380000000.0,91020000000.0,7.28,7.18,1.26,1.82,0.85,4.1,,27.07,35.36,1.63,12.0,22220000000.0,46.3,5.7,22220000000.0,,5720000000.0,11.82,,13650000000.0,29.17,59820000000.0,,,101.15,12980000000.0,,1.34,82.67,84.75,2790000.0,469340000.0,464180000.0,0.76,90.82,5920000.0,2.34,1.27,5050000.0
0,0,SWK,0,0,0,0,21800000000.0,26280000000.0,36.09,15.37,1.97,1.56,3.07,1.88,11.95,4.33,12.1,5.49,7.51,13980000000.0,93.89,4.9,4920000000.0,2200000000.0,605200000.0,3.99,,288700000.0,1.91,4200000000.0,53.55,1.14,46.83,1260000000.0,886010000.0,1.31,134.67,129.14,1380000.0,151360000.0,140190000.0,0.26,89.66,3740000.0,3.11,2.48,4590000.0
0,0,AGN,0,0,0,0,49690000000.0,71680000000.0,,8.65,1.84,3.15,0.77,4.54,10.06,-32.28,2.43,0.22,-7.32,15790000000.0,46.85,-5.7,13520000000.0,7130000000.0,-5140000000.0,-15.26,,1910000000.0,5.73,23800000000.0,36.54,1.13,195.77,5640000000.0,6030000000.0,1.6,144.73,156.24,2740000.0,330220000.0,331830000.0,0.3,88.91,4620000.0,1.71,1.4,3830000.0
0,0,PETS,0,0,0,0,475210000.0,382260000.0,11.54,11.72,1.52,1.66,3.58,1.34,7.0,14.43,18.3,22.38,34.02,286180000.0,14.01,-0.1,97810000.0,54580000.0,41300000.0,2.01,-14.1,93170000.0,4.55,,,5.57,6.49,34260000.0,24730000.0,0.85,22.14,25.15,20480000.0,20480000.0,17900000.0,3.84,104.8,7950000.0,16.67,53.21,8640000.0
0,0,ADBE,0,0,0,0,131169999999.99998,131410000000.0,49.87,27.8,1.53,13.73,13.3,13.76,40.47,28.08,29.65,10.27,28.98,9550000000.0,19.51,25.1,7840000000.0,3250000000.0,2680000000.0,5.39,15.6,3230000000.0,6.61,4139999999.9999995,41.9,0.97,20.21,4050000000.0,2850000000.0,1.03,261.89,248.47,3070000.0,487950000.0,486410000.0,0.27,88.89,4310000.0,1.31,0.88,6300000.0
0,0,ALTR,0,0,0,0,2620000000.0,2650000000.0,205.94,50.78,1.38,6.61,9.11,6.69,67.48,3.46,6.19,3.98,7.9,396380000.0,5.88,28.2,280410000.0,39290000.0,13710000.0,0.18,,35340000.0,0.5,31750000.0,11.07,1.21,4.07,36230000.0,-59910000.0,,36.62,33.88,38510000.0,38510000.0,33250000.0,11.35,73.99,1.62,1.62,1.96,
0,0,CAB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NFX,0,0,0,0,,,0.0,,,,,,,,,,,,,,1190000000.0,,,,,,,,,,,,,,17.07,8.3811,23320000.0,,,,,,,,
0,0,JOSB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ZLC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WGO,0,0,0,0,1070000000.0000001,1330000000.0,10.0,8.33,0.59,0.53,1.84,0.66,7.38,5.24,7.8,9.66,20.23,2020000000.0,64.15,-7.6,299840000.0,179940000.0,106070000.0,3.34,-2.2,3020000.0,0.09,276920000.0,48.53,1.83,18.13,120240000.0,54830000.0,1.01,31.56,28.71,31870000.0,31870000.0,29260000.0,3.14,98.6,4860000.0,7.29,17.99,3420000.0
0,0,MCO,0,0,0,0,35340000000.0,39820000000.0,27.77,21.25,1.71,7.95,77.86,8.96,18.89,29.48,43.13,13.22,487.22,4440000000.0,23.19,-9.0,3200000000.0,2109999999.9999998,1310000000.0,6.74,881.6,1820000000.0,9.52,5680000000.0,865.39,1.61,2.4,1460000000.0,1150000000.0,1.54,175.23,159.54,188810000.0,188810000.0,165050000.0,0.56,96.63,6170000.0,6.3,3.78,5120000.0
0,0,BK,0,0,0,0,48940000000.0,-16670000000.000002,12.69,11.12,1.29,2.98,1.33,-1.02,,26.01,32.75,1.16,10.3,16399999999.999998,16.35,7.3,16399999999.999998,,4070000000.0000005,4.04,-25.0,139970000000.0,146.63,70670000000.0,,,38.62,6000000000.0,,0.91,52.02,50.19,4650000.0,954840000.0,860580000.0,0.0,0.0,16620000.000000002,3.96,1.77,18090000.0
0,0,HRB,0,0,0,0,5110000000.0,6740000000.0,7.62,12.39,1.25,1.62,,2.14,7.53,21.79,22.9,17.6,,3160000000.0,15.24,-4.1,1420000000.0,894850000.0,705010000.0,3.3,,203230000.0,1.0,1880000000.0,,2.1,-1.04,860250000.0,478940000.0,0.18,24.26,25.64,3460000.0,203290000.0,202970000.0,0.44,103.14,38660000.0,9.9,25.63,32729999.999999996
0,0,BBY,0,0,0,0,20040000000.0,19250000000.0,14.39,12.51,1.47,0.47,6.01,0.45,7.03,3.41,4.6,9.49,42.32,42880000000.0,155.13,-3.7,9960000000.0,2740000000.0,1460000000.0,5.2,101.9,2160000000.0,8.08,1390000000.0,42.01,1.18,12.44,2410000000.0,1270000000.0,1.44,67.95,64.93,3440000.0,267800000.0,230850000.0,14.92,86.5,13500000.0,3.0,6.39,13700000.0
0,0,VITC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SE,0,0,0,0,9950000000.0,7940000000.0,,-11.4,,12.03,,9.61,-8.78,-116.24,-118.94,-29.41,-815.56,826970000.0,2.44,127.3,14760000.0,-904870000.0,-961240000.0,-2.84,,1000000000.0,2.93,1060000000.0,,1.44,-0.71,-495220000.0,-463430000.0,,22.05,15.18,4740000.0,444970000.0,173700000.0,2.22,41.03,16390000.0,2.41,,16590000.0
0,0,JDSU,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,EXPD,0,0,0,0,13440000000.0,12490000000.0,22.48,20.48,2.14,1.65,6.76,1.53,14.68,7.6,9.79,15.48,31.13,8140000000.000001,46.74,17.6,1070000000.0000001,850580000.0,618200000.0,3.48,7.3,923730000.0,5.38,,,2.06,11.58,572800000.0,473540000.0,0.92,75.64,71.53,1110000.0,171860000.0,170620000.0,0.64,98.29,5460000.0,4.65,,5140000.0
0,0,HTZ,0,0,0,0,1470000000.0,16770000000.0,,10.01,0.34,0.15,1.39,1.76,25.03,-2.37,4.76,1.36,-17.2,9500000000.0,113.14,9.8,1550000000.0,670000000.0,-225000000.0,-2.68,,1130000000.0,13.43,16320000000.0,1457.5,1.16,12.63,2560000000.0,-1440000000.0,2.0,17.59,16.55,3090000.0,83920000.0,40260000.0,0.94,118.63,21350000.0,4.27,39.23,21030000.0
0,0,RRC,0,0,0,0,2690000000.0,6500000000.0,,12.54,1.92,0.81,0.66,1.95,5.17,-52.39,2.54,0.49,-35.52,3330000000.0,13.54,48.6,1530000000.0,1260000000.0,-1750000000.0,-7.1,,0.0,0.0,3840000000.0,94.52,0.8,16.53,990690000.0,-68690000.0,1.14,10.78,13.22,7240000.0,246170000.0,244590000.0,1.41,110.06,50230000.0,6.59,27.1,50480000.0
0,0,FCX,0,0,0,0,19910000000.0,38200000000.0,7.72,15.1,7.23,1.07,2.03,2.05,5.81,13.97,24.74,7.24,19.93,18630000000.0,12.86,-26.9,7000000000.0,6570000000.0,2610000000.0,1.78,-53.4,4330000000.0,2.98,11140000000.0,62.27,3.22,6.76,3860000000.0,2060000000.0,1.48,12.8,12.04,21970000.0,1450000000.0,1390000000.0,0.54,72.08,30350000.0,1.64,2.34,43120000.0
0,0,ABBV,0,0,0,0,124140000000.0,155340000000.0,22.95,8.91,1.0,3.79,,4.74,11.36,17.36,36.37,11.44,,32750000000.0,21.25,7.3,25040000000.0,13680000000.0,5660000000.0,3.66,,8060000000.000001,5.47,40310000000.0,,0.98,-5.71,13430000000.0,12400000000.0,0.95,80.05,85.36,6710000.0,1480000000.0,1470000000.0,0.09,72.21,22780000.0,3.59,1.75,22190000.0
0,0,ADSK,0,0,0,0,36610000000.0,37650000000.0,,34.52,0.67,14.24,,14.65,314.01,-3.14,1.56,0.57,,2570000000.0,11.74,33.1,2300000000.0,119900000.0,-80800000.0,-0.37,,953600000.0,4.34,2089999999.9999998,,0.7,-0.96,377100000.0,336660000.0,1.43,157.72,143.5,1860000.0,219540000.0,219160000.0,0.17,98.7,4059999.9999999995,1.92,2.34,4940000.0
0,0,VNO,0,0,0,0,13920000000.0,25700000000.0,34.06,43.67,2.75,6.4,3.66,11.82,25.5,20.69,27.84,2.19,7.1,2170000000.0,11.43,2.2,1190000000.0,1010000000.0,384150000.0,2.01,155.0,597950000.0,3.14,9900000000.0,168.08,4.27,18.76,802640000.0,416070000.0,1.13,67.76,68.14,190540000.0,190540000.0,177090000.0,9.51,90.23,2140000.0,2.45,1.63,2410000.0
0,0,THC,0,0,0,0,3150000000.0,19840000000.0,28.67,10.61,0.27,0.17,,1.08,7.11,0.61,10.86,5.43,20.52,18310000000.0,179.35,-7.2,6660000000.0,2790000000.0,108000000.0,1.07,,411000000.0,4.0,14830000000.0,703.65,1.2,-1.16,1050000000.0,1120000000.0,2.43,28.3,24.81,1330000.0,102930000.0,82650000.0,2.53,104.44,10100000.0,5.46,16.71,11040000.0
0,0,QEP,0,0,0,0,1960000000.0,4460000000.0,,8.9,-4.6,1.01,0.71,2.31,3.5,-52.34,-59.04,-10.56,-30.89,1930000000.0,8.12,-4.3,,1280000000.0,-1010000000.0,-4.25,,,,2510000000.0,91.14,0.84,11.62,816200000.0,1700000.0,2.71,7.82,8.52,5180000.0,236370000.0,233470000.0,1.1,109.75,13720000.0,3.15,5.82,13980000.0
0,0,PCL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42800.0,77663.03,191.0,,,,,,,,
0,0,BEAM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AA,0,0,0,0,5500000000.0,8230000000.0,24.72,10.3,4.38,0.41,1.02,0.61,2.96,1.69,15.26,7.66,12.27,13400000000.0,72.06,5.4,3320000000.0,2780000000.0,227000000.0,1.2,,1110000000.0,6.0,1800000000.0,24.37,1.42,29.17,448000000.0,1110000000.0,1.38,28.78,31.63,3860000.0,185520000.0,185150000.0,6.07,0.0,4270000.0,1.29,2.98,5070000.0
0,0,NBL,0,0,0,0,12200000000.0,19250000000.0,,26.26,15.34,2.45,1.29,3.86,6.09,-1.32,20.46,3.0,0.13,4990000000.0,10.32,-0.3,3320000000.0,3160000000.0,-66000000.0,-0.14,,716000000.0,1.5,6620000000.0,63.1,1.01,19.73,2340000000.0,-113750000.0,1.59,23.65,24.52,6010000.0,479020000.0,471730000.0,1.36,98.93,27960000.0,3.74,8.67,24930000.0
0,0,DGX,0,0,0,0,12180000000.0,16260000000.000002,17.1,13.35,2.51,1.62,2.34,2.16,10.6,9.77,16.27,7.12,15.18,7530000000.0,55.38,-1.4,2670000000.0,1530000000.0,733000000.0,5.29,-50.0,135000000.0,1.0,4080000000.0,76.42,0.94,38.64,1200000000.0,534000000.0,0.93,87.8,91.17,1300000.0,134580000.0,133590000.0,0.36,91.57,4210000.0,2.77,3.95,3930000.0
